row,age,fnlwgt,educational-num,capital-gain,capital-loss,hours-per-week,workclass,marital-status,race,Male,native-country,>50K
554,52,120914,10,0,0,40,0,1,1,1,1,0
555,32,33945,13,0,0,40,1,1,1,1,1,1
556,39,199753,13,0,0,60,0,1,1,1,1,0
557,51,144284,13,0,0,40,0,1,1,1,1,1
558,54,53833,13,0,0,50,0,1,1,1,1,0
559,21,151158,10,0,0,25,0,0,1,0,1,0
560,43,125577,9,0,0,40,0,0,0,0,1,0
561,32,242323,10,0,0,40,0,0,1,0,1,0
562,31,195181,14,0,0,35,1,1,1,1,1,1
564,26,341672,10,0,0,60,0,0,0,1,0,0
565,35,116369,9,0,0,40,0,0,1,1,1,0
566,73,113446,3,0,0,54,0,1,1,1,1,1
567,25,121285,13,0,0,40,0,0,1,0,1,0
568,58,25124,11,0,2377,65,0,1,1,1,1,0
569,32,182274,9,0,0,37,0,0,1,0,1,0
570,28,103548,13,0,0,40,0,1,1,1,1,0
571,41,38434,14,0,0,30,0,0,1,0,1,0
572,53,317313,9,0,0,48,0,1,1,1,1,0
573,49,177543,9,0,0,35,0,0,1,0,1,0
574,55,139834,13,0,0,40,0,1,1,1,1,1
575,29,118478,10,7298,0,50,0,1,1,0,1,1
576,28,147951,11,0,0,80,0,1,1,1,1,0
577,44,201734,9,0,0,45,0,1,1,1,1,0
578,41,198196,14,0,0,45,0,1,1,1,1,1
579,26,141876,11,3103,0,45,0,1,1,1,1,1
580,23,325179,9,0,0,40,0,1,1,1,1,1
581,37,143774,13,0,0,40,0,1,1,0,0,1
582,23,152328,13,13550,0,50,0,0,1,1,1,1
583,33,479600,10,0,0,40,0,0,0,0,1,0
584,44,180599,9,0,0,40,0,0,1,1,1,1
585,21,448026,10,2907,0,30,0,0,1,1,1,0
586,36,300333,7,0,0,40,0,1,1,1,0,0
587,44,184105,13,5013,0,40,1,1,1,1,1,0
588,23,202084,9,0,0,40,0,0,0,0,1,0
589,26,29515,9,0,0,40,0,0,1,1,1,0
590,32,247328,3,0,0,40,0,0,1,1,0,0
591,31,188246,10,0,0,40,0,1,1,1,1,1
592,50,105788,9,6497,0,35,1,0,0,0,1,0
593,18,352640,10,0,0,20,0,0,1,0,1,0
594,49,132576,13,0,0,50,0,1,1,1,1,1
595,59,128829,9,0,0,40,0,0,1,0,1,0
596,38,93140,9,0,0,28,0,0,0,0,1,0
597,50,155965,10,0,0,55,0,1,1,1,1,0
598,51,335902,10,0,1672,55,0,1,1,1,1,0
599,22,158522,10,0,0,35,0,0,0,1,1,0
600,54,174806,9,0,0,40,0,1,1,0,1,1
601,37,32207,9,0,0,40,0,0,1,1,1,0
602,31,43607,13,0,0,60,0,0,1,1,1,0
603,67,168224,13,0,0,40,1,1,1,1,1,0
605,21,311376,10,0,0,40,0,0,1,0,1,0
606,30,101562,9,0,0,40,0,0,1,0,1,0
607,32,267859,10,0,0,50,1,1,1,1,0,0
608,36,86143,11,0,0,40,0,0,0,1,1,0
609,33,217304,13,0,0,40,1,0,0,1,1,0
610,37,410034,9,0,0,56,0,1,1,1,1,0
611,29,293073,15,7298,0,48,0,1,1,1,1,1
613,26,247425,10,0,0,40,0,0,0,1,0,0
614,51,128338,4,0,0,40,0,1,1,1,1,0
615,39,189344,9,0,0,40,0,1,1,1,0,0
616,18,366154,9,0,0,30,0,0,1,1,1,0
617,52,163051,8,0,1628,40,0,1,1,1,1,0
618,31,437200,10,0,0,40,0,1,1,1,0,0
619,45,323798,13,7298,0,53,0,1,1,1,1,1
620,38,182570,10,0,0,38,0,1,1,1,1,0
621,21,200318,12,0,0,35,0,0,1,0,1,0
622,33,48520,9,0,0,40,0,0,1,1,1,0
623,39,130007,10,0,0,40,0,0,1,1,1,0
624,31,166248,9,0,0,40,0,1,1,1,1,0
625,43,203554,13,0,1902,50,0,1,1,1,1,1
627,33,291333,13,7298,0,45,0,1,1,1,1,1
628,49,39140,9,0,0,60,0,1,1,1,1,0
629,41,266439,9,0,0,40,0,1,1,1,1,0
630,55,126840,10,0,0,40,0,0,1,1,1,0
631,52,166419,10,0,0,37,0,0,0,0,1,0
632,42,287129,13,0,0,40,0,0,0,1,1,0
633,24,206827,10,0,0,30,0,0,1,0,1,0
634,42,173888,9,0,0,52,0,1,1,1,1,0
635,41,253250,13,7298,0,40,1,1,1,1,1,1
636,35,337239,9,0,0,40,0,1,1,1,0,0
638,54,201127,14,0,0,42,1,0,1,1,1,1
639,24,403107,3,0,0,40,0,0,1,1,0,0
642,57,223892,13,0,0,40,1,1,1,0,1,1
643,58,191318,14,15024,0,40,1,1,1,1,1,1
644,32,394708,9,0,0,40,0,0,0,1,1,0
645,22,119474,9,1055,0,25,0,0,1,0,1,0
646,20,419984,9,0,0,25,0,0,1,0,1,0
649,26,197897,9,0,0,20,1,0,0,0,0,0
650,33,286675,7,0,0,40,0,1,1,1,1,0
651,19,191986,6,0,0,40,0,0,1,0,1,0
652,50,90525,9,15024,0,20,0,1,1,0,1,1
653,32,56150,9,0,0,40,0,1,1,1,1,0
654,51,248327,13,0,0,40,1,1,0,1,1,1
655,18,90860,10,0,0,20,0,0,0,0,1,0
656,35,104858,14,0,0,50,1,1,1,1,1,1
658,46,196707,9,0,0,55,0,0,1,1,1,0
659,37,29430,9,0,0,45,0,0,1,1,1,0
660,45,54038,10,0,1902,20,0,1,1,0,1,1
661,63,281025,5,0,0,32,0,1,1,1,1,0
662,53,258832,9,0,0,10,0,0,0,1,0,0
663,24,131220,9,0,0,40,0,0,0,0,1,0
666,47,265097,9,0,0,40,0,1,1,1,1,0
667,41,185057,9,0,0,40,0,0,1,0,1,0
668,27,169557,9,6849,0,40,0,0,1,1,1,0
669,35,333636,9,0,0,75,0,1,0,1,1,0
670,19,181652,10,0,0,24,0,0,1,0,1,0
671,47,34307,10,0,0,35,0,0,1,0,1,0
672,25,198813,13,0,1590,40,1,0,0,0,1,0
673,59,240030,15,0,0,40,1,1,1,1,1,1
674,28,226089,6,0,0,40,0,0,1,0,1,0
675,17,190941,6,0,0,20,0,0,1,0,1,0
676,21,160261,10,2463,0,50,0,0,0,1,0,0
677,31,208458,9,0,0,40,0,0,0,0,0,0
678,49,112761,9,0,0,40,0,0,1,0,1,0
679,48,67716,14,7688,0,50,1,1,1,1,1,1
680,60,121076,16,0,0,20,0,0,1,1,1,0
681,33,182556,8,0,0,40,0,0,1,1,1,0
682,40,231348,9,0,0,40,0,1,1,1,1,0
683,42,55395,10,0,0,52,0,1,1,1,1,0
684,34,344073,9,5013,0,40,0,1,1,1,1,0
685,38,318912,11,0,0,52,1,0,0,1,1,0
686,58,237546,10,0,0,70,0,1,1,1,1,1
688,52,305090,10,0,0,55,0,0,1,0,1,0
689,22,198478,10,0,0,40,1,1,1,1,1,0
690,24,321435,13,0,0,35,0,1,1,1,1,1
691,39,259716,9,0,0,40,0,0,1,0,0,0
692,41,191547,14,99999,0,55,0,1,1,1,1,1
694,56,225927,5,2580,0,40,0,1,1,1,1,0
695,21,256504,9,0,0,40,0,0,1,0,1,0
696,29,168526,9,0,0,25,0,0,1,0,1,0
697,45,44489,11,0,0,10,0,0,1,1,1,0
698,44,159449,10,0,0,80,1,1,1,1,1,1
699,54,387540,14,0,0,45,0,1,1,1,1,1
700,24,314819,10,2174,0,40,0,0,1,1,1,0
701,40,34722,13,0,0,50,0,1,1,1,1,0
702,43,125831,13,99999,0,60,1,0,1,1,1,1
704,41,264663,7,0,0,40,0,0,1,0,1,0
705,32,294121,11,0,0,40,0,0,1,0,1,0
706,31,83912,13,0,0,25,0,1,1,0,0,0
707,26,241626,9,0,0,40,0,0,1,1,1,0
708,50,137815,13,0,0,40,1,1,1,1,1,1
709,62,153891,11,3137,0,40,0,1,1,1,1,0
710,24,83774,9,2885,0,45,0,1,1,1,1,0
711,58,199067,13,0,0,65,0,0,1,1,1,1
712,44,57233,10,0,0,40,0,1,1,1,1,1
713,44,211517,8,0,0,40,0,0,1,1,1,0
714,37,132879,10,0,0,50,0,1,1,1,1,1
715,65,72776,4,2964,0,40,0,0,1,1,1,0
716,33,54318,9,0,0,40,0,1,1,1,1,1
718,56,174564,14,0,0,60,0,1,1,1,1,1
719,35,179579,14,0,1977,48,0,1,1,1,1,1
720,33,187618,13,0,1741,40,0,0,1,1,1,0
721,35,186819,13,0,0,48,0,1,1,1,1,0
722,47,60087,10,0,0,60,0,1,1,0,1,0
723,35,28987,5,0,0,96,0,1,0,1,1,0
724,56,187355,10,0,0,40,0,0,1,0,1,0
725,29,218555,14,0,0,40,0,0,1,1,1,0
726,53,94214,15,7298,0,50,0,1,0,1,0,1
727,42,204729,11,0,0,25,0,0,0,0,1,0
729,24,236696,13,0,0,50,0,0,1,1,0,0
730,33,179747,9,0,0,40,0,1,1,1,1,0
731,42,187322,6,0,0,45,0,1,1,1,1,0
732,38,116975,10,0,1887,50,1,1,1,1,1,1
733,32,205950,9,0,0,40,0,0,1,1,1,0
734,20,190968,4,0,0,20,0,0,1,1,1,0
735,32,160458,9,0,0,50,0,1,1,1,1,0
736,28,190911,10,0,0,40,1,1,1,1,1,1
737,51,85382,9,0,0,55,0,1,1,1,1,1
738,41,129793,9,0,0,30,1,0,1,1,1,0
739,37,270181,12,0,0,50,1,1,0,0,1,0
740,23,243723,9,0,0,40,0,1,1,0,1,0
741,40,168113,9,0,0,40,0,1,1,1,1,0
742,47,652784,6,0,0,40,0,1,1,1,1,0
743,46,315984,9,0,0,50,0,1,1,1,1,0
744,24,311311,13,0,0,40,0,0,1,1,1,0
745,40,111336,9,0,0,28,0,0,0,0,1,0
746,30,100252,9,0,0,60,0,1,0,1,0,0
747,41,186990,15,0,0,52,1,0,0,0,1,1
748,37,241633,13,0,0,45,1,1,0,0,1,1
749,49,252616,9,0,0,40,1,1,0,1,0,0
750,41,46366,13,0,0,50,1,1,0,0,1,1
751,52,266138,11,0,0,35,1,1,1,1,1,0
752,23,32732,10,0,0,50,0,0,1,1,1,0
753,34,361978,9,1471,0,40,0,0,0,0,1,0
754,25,77661,13,0,2444,40,1,0,1,0,1,1
755,44,60087,9,0,0,45,0,1,1,1,1,1
756,31,197550,9,0,0,33,1,0,1,1,1,0
757,53,170701,13,0,0,40,0,0,1,0,1,0
758,62,159822,9,0,0,50,0,1,1,1,1,0
759,35,211494,13,0,1876,55,0,0,1,1,1,0
760,30,340899,13,0,0,40,1,0,1,1,1,0
761,48,224752,9,0,0,40,1,1,1,0,1,1
762,36,102568,13,0,0,40,0,0,1,0,1,1
763,32,220690,7,0,0,33,0,0,1,1,1,0
764,22,303170,10,0,0,28,0,0,1,0,1,0
766,19,192162,9,0,0,40,0,0,1,0,1,0
767,26,201635,9,0,0,40,0,0,1,0,1,0
769,56,133728,10,0,0,35,1,1,1,1,1,1
770,45,347025,4,0,0,21,0,0,1,0,1,0
771,23,110998,10,0,0,40,0,0,0,0,0,0
772,31,122347,9,0,0,40,0,0,1,1,1,0
773,30,127875,7,0,0,8,0,0,1,0,1,0
774,42,167534,9,5013,0,35,0,1,1,1,1,0
775,27,152560,15,0,0,60,1,1,1,1,1,0
776,37,265144,13,0,0,50,0,1,1,1,1,1
777,31,302679,9,0,0,60,0,0,1,1,1,0
778,33,290763,13,0,0,40,0,0,1,0,1,0
779,64,86837,1,0,0,40,0,1,0,1,0,0
780,32,147118,9,0,0,40,0,0,1,0,1,0
782,37,169469,10,0,0,40,0,1,1,1,1,0
783,25,189334,7,0,0,40,0,1,1,1,1,0
784,49,139571,9,4064,0,40,0,1,1,1,1,0
785,36,111545,13,0,1902,40,0,1,1,1,1,1
786,67,72776,10,10566,0,15,0,1,1,1,1,0
787,54,307973,9,0,0,40,0,1,1,1,1,1
788,45,211666,16,0,0,40,1,0,1,0,1,1
789,30,143766,10,0,0,40,0,0,1,1,1,0
790,39,112812,9,0,0,40,1,1,1,0,1,0
791,57,43290,6,0,0,20,0,0,0,0,1,0
792,57,111385,6,0,0,40,0,0,1,1,1,0
793,23,145744,9,0,0,40,0,1,1,1,1,0
794,49,126754,9,0,0,40,1,1,1,1,0,0
795,46,54260,13,0,0,10,1,1,1,1,1,1
796,41,34895,13,0,0,43,1,0,1,0,1,0
797,44,166740,11,0,0,45,0,1,1,1,1,0
798,25,143062,13,2463,0,30,0,0,1,0,1,0
799,34,191957,13,0,0,45,1,1,0,1,1,1
800,24,109456,13,0,0,25,0,0,1,1,1,0
801,32,198183,13,0,0,45,0,0,1,0,1,0
802,27,157449,9,0,0,50,1,1,1,1,1,1
803,67,53874,8,0,0,40,0,1,0,1,0,0
804,36,191754,9,0,0,40,0,1,1,1,1,0
805,40,320071,10,0,1408,48,0,0,1,1,1,0
806,24,164574,9,0,0,40,0,1,1,1,1,0
807,46,185870,13,0,1902,40,0,1,1,1,1,1
808,44,165745,9,0,0,38,1,0,1,0,1,0
809,23,40323,10,0,0,40,0,1,1,1,1,1
810,46,199378,15,0,0,90,0,0,1,1,1,0
811,31,289889,11,0,0,40,0,0,1,1,1,0
812,21,152200,10,0,0,40,1,1,0,1,1,0
813,61,198231,9,0,0,40,0,1,1,1,1,1
814,71,28865,9,0,0,15,0,1,1,1,1,0
815,42,26915,13,0,0,40,0,1,1,1,1,1
817,21,204034,10,0,0,16,1,0,1,0,1,0
818,21,243368,1,0,0,25,0,0,1,1,0,0
819,28,191088,13,2354,0,60,1,0,1,0,1,0
820,27,194515,12,0,0,37,1,0,0,0,1,0
821,32,28984,10,0,2001,25,0,0,1,0,1,0
822,47,125892,9,0,0,40,0,0,1,1,1,0
823,22,37932,12,0,0,35,0,0,1,1,0,0
824,56,249751,9,0,0,40,0,1,1,1,1,0
825,20,191948,9,0,0,40,0,1,1,0,1,0
826,30,97306,10,0,0,40,0,0,1,0,1,0
827,22,176178,10,0,0,25,0,0,1,0,1,0
828,28,142764,11,7688,0,45,0,1,1,1,1,1
829,50,148431,14,0,0,55,0,1,1,1,1,1
830,66,148380,9,1424,0,10,1,1,1,0,1,0
831,38,314890,10,0,0,46,0,0,1,1,1,0
832,62,177493,8,0,0,30,0,1,1,1,1,0
833,36,327435,14,0,0,40,1,0,1,0,1,1
834,47,275967,6,0,0,35,0,1,1,1,1,0
835,25,176520,9,0,0,40,0,0,1,1,1,0
836,26,186463,10,0,0,40,0,1,1,1,1,0
837,37,50380,7,0,0,40,0,1,1,1,1,0
838,70,323987,4,0,0,8,0,1,1,1,1,0
839,52,192445,7,0,0,40,0,1,1,1,1,0
840,70,142851,5,0,0,18,0,1,1,1,1,0
841,19,42750,9,0,0,40,1,0,1,1,1,0
842,23,199011,7,0,0,3,0,0,1,1,1,0
844,37,173963,7,0,0,40,0,0,0,0,1,0
845,45,284763,10,0,0,40,1,0,0,0,1,0
846,29,108775,13,0,0,50,0,1,1,1,1,1
847,56,233312,13,0,0,20,0,1,1,1,0,0
848,50,197826,14,0,0,40,0,1,1,1,1,0
849,20,123007,9,0,2001,30,0,0,1,1,1,0
850,26,264012,13,0,0,40,0,0,1,1,1,0
851,41,214247,15,0,2415,60,0,1,1,1,1,1
852,21,200121,9,0,0,40,0,0,1,1,1,0
853,48,138069,3,0,2042,50,0,1,1,1,1,0
854,22,33551,10,0,0,40,0,0,1,1,1,0
855,37,89083,12,0,0,35,1,1,1,1,1,0
856,47,369438,10,0,0,30,0,1,0,1,1,1
857,61,93997,13,0,0,40,0,0,1,1,1,0
858,47,169699,14,0,0,40,1,1,1,1,1,1
859,37,115429,9,0,0,25,0,1,1,1,1,0
860,46,96652,11,0,0,40,1,0,0,0,1,0
861,42,103759,9,0,0,48,0,1,1,1,1,0
862,41,54422,9,0,0,40,0,0,1,0,1,0
863,33,107215,5,0,0,40,1,1,1,1,1,0
864,24,194630,13,0,0,35,0,0,1,1,1,0
865,27,102142,12,0,0,40,0,0,1,1,1,0
866,40,134638,13,0,0,39,1,1,1,1,1,0
867,56,46920,6,0,0,40,0,1,1,1,1,0
868,35,207973,16,0,0,55,1,1,1,1,0,0
869,24,208946,11,0,0,40,0,0,1,1,1,0
870,73,252431,10,0,0,1,0,1,1,0,1,0
871,36,251730,10,0,0,50,0,0,1,1,1,0
872,31,301251,13,0,0,50,0,1,1,1,1,1
874,36,197274,9,0,0,40,0,0,0,1,1,0
875,37,106043,9,0,0,40,0,1,0,1,1,1
876,26,195636,13,0,0,55,0,0,1,0,1,0
877,20,237956,9,0,0,40,0,0,1,1,0,0
878,58,31532,13,0,0,40,0,1,1,1,1,1
879,45,276157,13,0,0,40,1,1,1,1,1,1
881,31,142921,13,0,0,40,0,0,1,0,1,0
882,44,217039,15,99999,0,60,0,1,1,1,1,1
883,19,259169,10,0,0,30,1,0,1,0,1,0
884,54,409173,9,0,0,50,0,1,0,1,0,1
885,31,73161,14,0,1740,40,1,1,1,1,1,0
886,27,241431,9,0,0,35,0,1,1,1,1,0
887,36,151764,10,5178,0,40,0,1,1,1,1,1
888,47,131726,10,0,1876,40,1,0,1,1,1,0
889,35,334291,13,0,0,45,0,1,1,1,1,0
890,42,67243,2,0,0,55,0,1,1,1,0,1
891,45,370261,13,0,0,40,0,0,1,0,1,0
892,70,573446,9,1455,0,40,0,1,1,1,1,0
893,27,189775,8,0,0,44,1,0,0,0,1,0
894,36,312206,9,0,0,60,0,1,1,1,1,1
895,23,86939,9,0,0,40,0,1,1,1,1,0
896,25,221757,13,0,0,50,0,0,1,1,1,0
897,45,213140,10,7688,0,45,0,1,1,1,1,1
898,24,308673,9,0,0,30,0,0,1,1,1,0
899,90,149069,12,0,1825,50,0,1,1,1,1,1
900,50,69345,9,0,1902,44,0,1,1,1,1,1
901,37,112158,9,7688,0,99,0,1,1,1,1,1
902,31,386299,10,0,0,40,0,0,1,0,1,0
903,17,61838,7,0,0,40,0,0,1,1,1,0
904,26,290286,10,0,0,38,0,0,0,1,1,0
905,41,143069,16,0,0,60,0,1,1,1,1,0
906,50,145714,9,0,0,60,0,1,1,1,1,1
907,45,285570,9,0,0,80,0,1,1,1,1,0
908,54,399705,10,0,0,55,0,1,1,1,1,1
909,54,186224,9,0,0,40,0,1,1,1,1,0
910,38,172918,9,0,0,40,0,0,1,1,1,0
911,22,198270,9,0,0,38,0,1,1,0,1,0
912,43,307767,9,0,0,40,0,1,1,1,1,0
914,30,169002,13,0,0,40,0,1,1,1,1,1
916,42,99203,9,3325,0,40,0,0,1,1,1,0
917,48,197836,10,0,0,40,0,1,1,1,1,1
918,56,140136,10,0,0,35,0,1,0,1,1,1
919,21,402230,10,0,0,36,1,0,1,1,1,0
920,45,167159,13,0,0,40,0,1,1,1,1,0
921,37,116409,15,0,0,40,0,1,1,1,1,1
922,38,105161,13,0,0,30,1,1,1,1,1,0
923,34,263908,10,0,0,50,0,1,1,1,1,0
924,29,189565,9,0,0,40,0,0,1,1,1,0
925,24,224059,9,0,0,40,0,1,1,1,1,0
927,35,240988,12,0,0,55,0,0,1,1,1,0
928,39,41017,6,0,0,70,0,1,1,1,1,0
929,73,214498,4,0,0,12,0,1,1,1,1,0
930,57,186361,11,0,0,40,0,0,1,0,1,0
931,35,165799,13,0,0,50,0,1,1,1,1,0
932,60,266983,9,0,0,32,0,1,1,1,1,0
934,54,226497,9,0,0,40,0,1,1,1,1,0
935,53,99516,13,0,0,40,0,1,1,1,1,0
936,23,177287,10,0,0,40,0,0,1,0,1,0
937,57,27385,10,0,0,48,0,1,1,1,1,1
938,27,147452,6,0,0,48,0,0,1,0,1,0
939,25,144334,9,0,0,40,0,0,0,1,1,0
940,38,217926,9,0,0,40,0,1,0,1,1,0
941,48,153312,10,0,0,60,0,1,0,1,1,1
942,24,126822,9,0,0,45,0,0,1,0,1,0
943,67,51415,10,0,0,40,0,1,1,1,1,0
944,20,171886,9,0,0,35,0,0,0,1,1,0
945,38,216319,16,0,0,40,0,1,0,1,0,1
946,54,279337,4,0,0,40,0,1,1,1,1,0
947,20,115085,10,0,0,40,0,0,1,1,1,0
948,57,453233,6,0,0,55,0,0,1,1,1,0
949,34,400943,13,0,0,44,1,0,1,1,1,0
950,34,226883,9,0,0,49,0,0,1,1,1,0
951,80,138050,9,0,0,16,0,1,1,0,1,0
952,40,204585,9,0,0,40,0,1,1,0,1,0
953,19,220558,7,0,0,35,1,0,1,1,1,0
954,35,198841,10,0,0,56,0,1,1,1,1,0
955,21,67244,9,0,0,40,0,0,1,0,1,0
956,59,75785,7,0,0,40,1,1,1,1,1,0
957,53,85423,10,0,0,40,0,1,1,1,1,1
958,41,134724,11,3103,0,40,0,1,1,0,1,1
959,59,109567,9,0,0,55,0,1,1,1,1,0
961,52,157413,2,0,0,40,0,0,0,1,1,0
962,48,238567,3,0,0,40,0,1,1,1,0,0
963,24,153133,8,0,0,40,0,0,0,1,1,0
964,49,186256,15,0,0,40,0,1,1,1,1,1
965,19,260265,9,0,0,50,0,0,1,1,1,0
966,50,131819,9,0,0,40,0,0,1,0,1,0
967,39,141584,12,0,0,60,0,1,1,1,1,1
968,25,245121,9,0,0,40,0,1,0,0,1,0
969,66,22502,4,0,0,40,0,0,0,0,0,0
970,30,23778,10,4416,0,40,0,0,1,1,1,0
971,49,380922,14,15024,0,80,0,1,1,1,1,1
972,40,173651,10,0,0,45,0,1,1,1,1,0
973,38,191137,6,0,0,40,0,1,1,1,1,0
974,25,217006,7,0,0,40,0,1,1,1,1,0
975,51,22211,9,0,0,37,1,0,1,1,1,1
976,23,57711,13,0,0,40,1,0,1,0,0,0
977,60,123190,5,0,1887,67,0,1,1,1,1,1
978,44,110028,9,27828,0,60,0,0,1,1,1,1
979,53,174102,15,25236,0,60,0,0,1,1,1,1
980,66,183249,13,0,0,20,0,1,1,1,1,1
982,44,49665,11,0,0,40,1,0,0,1,1,0
983,38,210438,9,0,0,40,0,1,0,1,1,1
984,30,53373,13,0,0,40,0,1,1,1,1,1
985,36,295706,9,3674,0,42,0,0,1,1,1,0
986,38,273457,10,0,0,40,1,1,1,1,1,1
987,31,165949,13,0,0,45,1,0,1,0,1,0
988,26,142152,7,0,0,35,0,0,1,0,1,0
989,23,189203,10,0,0,25,0,0,1,1,1,0
990,58,179089,13,0,0,40,1,1,1,0,1,0
991,44,53956,13,3137,0,40,0,1,1,1,1,0
992,59,77816,15,99999,0,40,0,1,1,1,1,1
993,36,74593,10,0,0,40,1,1,1,1,1,0
994,42,196158,10,8614,0,52,0,0,1,0,1,1
995,17,28544,7,0,0,20,0,0,1,0,1,0
996,59,662460,6,0,0,15,1,0,1,0,1,0
997,22,152328,10,0,0,40,0,0,1,1,1,0
998,40,120277,13,0,0,45,0,1,1,1,1,0
999,36,180278,13,0,0,40,0,0,0,1,1,0
1001,49,111558,9,0,1977,25,0,1,1,0,1,1
1003,38,195686,9,0,0,25,0,0,1,1,1,0
1004,48,226696,9,0,0,40,0,1,0,1,1,0
1006,33,172237,12,0,0,46,0,1,1,1,1,0
1007,34,114074,11,0,0,40,0,0,1,0,1,0
1010,58,218724,9,0,0,40,1,0,1,1,1,0
1011,52,134190,6,0,0,40,0,0,1,1,1,0
1012,45,181964,10,0,1887,47,1,1,1,1,1,1
1013,37,385330,4,0,0,40,0,0,0,1,1,0
1014,48,242406,9,0,0,40,0,1,1,1,0,0
1015,40,107584,13,0,0,40,1,1,1,1,1,1
1016,29,127892,13,0,0,45,0,1,1,1,1,0
1017,33,160261,11,0,0,10,0,1,0,1,1,0
1019,48,153254,9,0,0,48,0,1,0,1,1,0
1020,36,294672,13,0,0,40,0,1,1,0,1,0
1021,31,145924,10,0,0,35,0,0,1,0,1,0
1022,41,280005,10,0,0,50,0,1,1,1,1,0
1023,29,66893,13,0,0,40,1,0,1,1,1,0
1024,20,47039,10,0,0,40,0,0,1,1,1,0
1025,53,36186,13,7298,0,40,1,1,1,1,1,1
1026,37,159383,9,0,0,40,0,0,1,0,1,0
1027,28,192010,13,0,0,35,0,1,1,0,1,0
1028,27,216479,13,0,0,40,0,0,1,0,1,0
1030,23,211345,10,0,0,40,0,0,1,0,0,0
1031,25,203561,11,0,0,56,0,1,1,1,1,1
1032,63,170815,10,0,0,38,0,1,1,1,1,0
1033,65,200565,10,0,0,18,0,1,1,1,1,0
1034,77,89655,9,0,0,40,0,0,1,0,1,0
1035,32,234195,9,0,0,40,0,0,1,1,1,0
1036,40,98466,9,0,0,40,0,1,1,1,1,1
1037,67,191437,9,0,0,40,0,0,1,0,1,0
1039,24,134181,14,0,0,40,1,0,1,0,1,0
1040,53,195690,16,0,1902,50,1,1,1,1,1,1
1041,37,94869,14,4787,0,40,0,0,0,1,1,1
1042,44,267464,10,0,0,40,1,0,0,0,1,0
1044,17,81010,7,0,0,20,0,0,1,0,1,0
1045,47,54260,11,0,1887,60,0,1,1,1,1,1
1046,62,171995,6,2829,0,40,1,1,0,1,1,0
1047,39,245665,12,0,0,60,0,0,1,1,1,0
1049,32,189838,10,0,0,40,1,0,1,0,1,0
1050,25,629900,13,0,0,40,0,1,0,0,1,1
1051,30,84119,9,0,0,65,0,1,1,1,1,1
1052,47,47343,14,0,0,50,0,1,1,1,1,1
1053,40,103614,6,0,0,40,0,0,1,1,1,0
1054,38,303092,9,0,0,40,0,1,1,1,1,0
1055,41,124520,14,0,0,40,1,1,1,1,1,1
1056,21,220857,10,0,0,20,0,0,1,1,1,0
1057,32,247481,12,0,0,48,1,1,1,1,1,1
1058,54,283281,4,0,0,50,0,0,0,1,1,0
1059,31,25610,1,0,0,25,0,0,0,1,1,0
1060,42,13769,11,0,0,40,0,0,1,1,1,0
1061,23,283969,6,0,0,40,0,0,1,1,0,0
1062,18,185522,9,0,0,33,0,0,1,0,1,0
1064,37,144005,10,0,0,50,0,0,1,1,1,0
1065,53,205949,12,0,0,40,1,0,0,0,1,0
1066,50,158948,9,0,0,84,0,1,1,1,1,0
1067,64,240357,9,0,0,40,0,0,1,0,1,1
1068,55,243929,14,0,0,60,0,1,1,1,1,0
1069,63,201700,13,7298,0,40,0,1,1,1,1,1
1070,53,208402,10,4865,0,45,0,0,0,0,0,0
1071,18,120599,7,0,0,40,0,0,1,1,1,0
1072,33,231826,7,0,0,40,0,1,1,1,0,0
1073,62,499971,7,0,0,40,0,0,0,0,1,0
1074,56,227972,14,15024,0,48,0,1,1,1,0,1
1075,58,299680,14,15024,0,43,1,1,1,1,1,1
1076,33,231822,6,0,0,38,0,0,1,0,1,0
1077,58,185459,9,0,0,45,0,1,1,1,1,0
1078,44,90582,13,0,0,50,0,1,1,1,1,1
1079,81,184615,4,1264,0,40,0,0,1,0,1,0
1080,28,173858,9,0,0,35,0,0,0,1,0,0
1081,28,132326,9,0,0,40,0,0,1,1,1,0
1082,43,315037,13,0,0,45,0,1,1,1,1,1
1083,51,175122,9,0,0,40,0,1,1,0,1,0
1084,23,239577,10,0,0,52,0,0,1,1,1,0
1085,48,96975,9,0,0,45,0,0,1,0,1,0
1086,45,61885,13,15024,0,48,0,1,1,1,1,1
1087,48,185870,6,0,0,70,0,1,1,1,1,0
1088,37,142282,9,0,0,16,1,0,1,0,1,0
1089,34,334744,14,0,0,50,0,1,1,1,1,1
1090,63,201600,10,0,1902,60,0,1,1,1,1,1
1091,38,34378,4,0,0,40,0,1,1,1,1,0
1092,29,180271,9,0,0,40,0,0,1,1,1,0
1093,33,123833,5,0,0,40,0,1,1,1,1,0
1094,47,213304,3,0,0,40,0,0,1,0,0,0
1095,30,296538,5,0,0,30,0,0,1,1,1,0
1096,35,391937,10,0,0,40,0,1,1,1,1,0
1097,54,175339,13,0,2415,40,0,1,1,1,1,1
1098,26,60726,14,6849,0,50,0,0,0,1,1,0
1099,39,191103,9,0,0,54,0,0,1,1,1,0
1100,34,32174,9,0,0,40,1,0,1,0,1,0
1101,55,176219,13,0,0,40,0,1,0,1,0,0
1102,33,294434,11,0,0,76,0,1,1,1,1,1
1103,17,310885,4,0,0,36,0,0,1,1,0,0
